time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-02-06T18:09:34.296Z,38.2473,-118.3703,11.3,1.4,ml,11,100.83,0.106,0.0657,nn,nn00833359,2022-02-08T00:08:08.966Z,"27 km SW of Mina, Nevada",earthquake,,2.6,0.54,4,reviewed,nn,nn
2022-02-06T18:08:17.216Z,32.42980957,-102.0624524,14.42830404,2.3,ml,22,57,0.2338899736,0.2,tx,tx2022cpea,2022-02-09T20:59:49.130Z,"34 km WSW of Ackerly, Texas",earthquake,0.8673310413,1.568328071,0.1,13,reviewed,tx,tx
2022-02-06T18:05:38.250Z,36.1296667,-117.8793333,4.8,1.17,ml,24,85,0.0232,0.13,ci,ci40178528,2022-02-07T23:01:01.708Z,"11km NNE of Coso Junction, CA",earthquake,0.21,0.38,0.255,14,reviewed,ci,ci
2022-02-06T17:56:35.660Z,52.036,178.361833333333,3.77,1.11,ml,4,348,,0.12,av,av91049158,2022-02-08T19:36:28.330Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,2.89,0.63,0.329450035912882,4,reviewed,av,av
2022-02-06T17:49:41.240Z,19.4813333333333,-155.643166666667,4.59,1.33,md,15,103,,0.12,hv,hv72906382,2022-02-09T01:40:04.900Z,"23 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.42,0.89,0.139202480128898,6,reviewed,hv,hv
2022-02-06T17:33:58.370Z,44.3551667,-115.5063333,0,2.41,ml,14,61,0.813,0.24,mb,mb80537799,2022-02-06T19:13:58.940Z,"31 km NNE of Lowman, Idaho",earthquake,0.59,2.11,0.172,12,reviewed,mb,mb
2022-02-06T17:29:16.969Z,31.0097,96.2236,10,4.4,mb,,57,10.144,1.03,us,us7000gihy,2022-02-06T19:24:44.040Z,"92 km W of Qamdo, China",earthquake,10.1,1.9,0.098,30,reviewed,us,us
2022-02-06T17:23:48.420Z,19.4313333333333,-155.597833333333,-2.11,1,md,8,109,,0.1,hv,hv72906367,2022-02-09T01:51:22.550Z,"28 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.27,0.56,0.222114059403058,6,reviewed,hv,hv
2022-02-06T17:20:47.210Z,19.488,-155.649,5.58,1.04,md,14,101,,0.11,hv,hv72906362,2022-02-09T02:14:55.600Z,"22 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.39,0.71,0.209719903909943,7,reviewed,hv,hv
2022-02-06T17:11:17.200Z,17.9675,-66.958,10.83,1.99,md,9,188,,0.1,pr,pr71333223,2022-02-06T17:25:45.670Z,"4 km WSW of Fuig, Puerto Rico",earthquake,0.44,0.65,0.169328794550345,9,reviewed,pr,pr
2022-02-06T17:07:10.900Z,19.4341666666667,-155.600333333333,-0.73,1.58,md,8,190,,0.07,hv,hv72906347,2022-02-06T18:29:01.560Z,"27 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.53,0.38,0.115488946672403,5,reviewed,hv,hv
2022-02-06T16:55:35.152Z,62.9381,-149.9226,79.3,1.8,ml,,,,0.77,ak,ak0221pgqn28,2022-02-06T17:00:25.489Z,"55 km N of Chase, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-02-06T16:54:57.417Z,31.65512824,-104.2157719,7.725463867,2.4,ml,16,56,0.0450180238,0.2,tx,tx2022cpbp,2022-02-09T17:56:51.089Z,"55 km NW of Toyah, Texas",earthquake,0.8369659926,0.976892802,0.1,8,reviewed,tx,tx
2022-02-06T16:37:10.661Z,37.2641,20.4997,10,4.2,mb,,223,2.641,0.49,us,us7000gihp,2022-02-06T17:02:34.040Z,"58 km SSW of Lithakiá, Greece",earthquake,10.9,2,0.2,9,reviewed,us,us
2022-02-06T16:30:47.916Z,61.675,-153.9614,0,1.9,ml,,,,1.1,ak,ak0221pglb6m,2022-02-06T16:37:02.759Z,"86 km ENE of Lime Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-02-06T16:24:20.942Z,61.1555,-146.495,13.8,1.7,ml,,,,1.13,ak,ak0221pgjyr2,2022-02-06T16:29:01.563Z,"8 km WNW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-02-06T16:01:59.930Z,19.1591663360596,-155.472839355469,32,1.85000002,md,39,116,,0.150000006,hv,hv72906282,2022-02-06T16:05:20.590Z,"4 km S of Pāhala, Hawaii",earthquake,0.6,1.14999998,1.37,8,automatic,hv,hv
2022-02-06T15:59:42.990Z,38.1728,-117.883,6.2,1.8,ml,17,87.88,0.069,0.2063,nn,nn00833356,2022-02-06T16:03:37.539Z,"31 km SE of Mina, Nevada",earthquake,,0.4,0.2,9,automatic,nn,nn
2022-02-06T15:54:43.180Z,33.99,-118.465,13.79,1.59,ml,35,107,0.03552,0.19,ci,ci40178480,2022-02-07T22:56:46.681Z,"2km NW of Marina del Rey, CA",earthquake,0.29,0.47,0.149,20,reviewed,ci,ci
2022-02-06T15:51:47.030Z,19.4833333333333,-155.648666666667,4.74,1.04,md,14,106,,0.13,hv,hv72906257,2022-02-09T03:37:41.730Z,"22 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.51,0.89,0.0774487788331071,6,reviewed,hv,hv
2022-02-06T15:43:53.178Z,64.6548,-148.7136,12.1,2.1,ml,,,,1.41,ak,ak0221pg2o8c,2022-02-06T15:53:37.411Z,"20 km ENE of Four Mile Road, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-02-06T15:38:30.458Z,63.1059,-151.5198,0,1.8,ml,,,,0.61,ak,ak0221pg1jwx,2022-02-06T15:51:57.092Z,"49 km SSE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-02-06T15:36:11.268Z,51.3583,177.9053,33.38,4.2,mb,,207,0.701,0.56,us,us7000gijf,2022-02-06T22:25:19.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,4.6,7.3,0.082,45,reviewed,us,us
2022-02-06T15:31:28.380Z,19.2665004730225,-155.3681640625,-0.860000014305115,1.73000002,md,36,134,,0.310000002,hv,hv72906232,2022-02-06T15:34:44.390Z,"13 km ENE of Pāhala, Hawaii",earthquake,0.78,0.270000011,0.0599999987,12,automatic,hv,hv
2022-02-06T15:16:29.309Z,37.8832,-118.0675,9.4,2.3,ml,12,58.73,0.193,0.0794,nn,nn00833354,2022-02-07T20:45:43.028Z,"23 km N of Dyer, Nevada",earthquake,,4.7,0.46,6,reviewed,nn,nn
2022-02-06T15:12:55.054Z,21.6582,-93.0706,10,4.4,mb,,140,4.702,0.49,us,us7000gih5,2022-02-07T03:15:50.253Z,"291 km WNW of Celestún, Mexico",earthquake,8.5,1.9,0.054,99,reviewed,us,us
2022-02-06T15:03:50.650Z,19.1593333333333,-155.490833333333,33.93,1.62,md,14,243,,0.09,hv,hv72906197,2022-02-09T19:02:05.790Z,"4 km SSW of Pāhala, Hawaii",earthquake,0.91,0.91,0.0761411403970205,7,reviewed,hv,hv
2022-02-06T15:00:48.040Z,40.3883333,-124.2816667,23.16,1.67,md,16,152,0.06632,0.11,nc,nc73689341,2022-02-08T05:03:18.334Z,"7km N of Petrolia, CA",earthquake,0.56,0.43,0.084,9,reviewed,nc,nc
2022-02-06T14:50:44.349Z,65.329,-162.9952,6.18,2.8,ml,,160,0.995,0.71,us,us7000gih2,2022-02-06T15:23:08.040Z,"74 km NNE of White Mountain, Alaska",earthquake,6.2,6.6,0.069,28,reviewed,us,us
2022-02-06T14:50:34.040Z,52.0283333333333,178.369666666667,5.69,1.32,ml,4,348,,0.16,av,av91049153,2022-02-08T19:30:16.710Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,2.86,3.73,0.314518288600862,4,reviewed,av,av
2022-02-06T14:39:42.537Z,59.2834,-154.6656,3.7,2,ml,,,,0.58,ak,ak0221pfgcy0,2022-02-06T14:44:19.415Z,"18 km SSE of Kokhanok, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-02-06T14:21:47.080Z,46.196333333333335,-122.18483333333333,2.61,1.06,ml,22,82,0.003895,0.13,uw,uw61815216,2022-02-06T23:29:04.000Z,"37 km NNE of Amboy, Washington",earthquake,0.26,0.43,0.12814917996838282,12,reviewed,uw,uw
2022-02-06T14:08:11.743Z,38.1905,-117.877,7.8,1,ml,9,172.55,0.083,0.0772,nn,nn00833352,2022-02-09T20:55:30.711Z,"30 km SE of Mina, Nevada",earthquake,,3,0.56,4,reviewed,nn,nn
2022-02-06T13:58:21.830Z,17.903,-66.9535,9.53,2.34,md,6,261,,0.06,pr,pr71333213,2022-02-06T16:22:14.350Z,"8 km SSW of Guánica, Puerto Rico",earthquake,0.95,1.17,0.0606977615150384,5,reviewed,pr,pr
2022-02-06T13:55:29.904Z,38.1569,-118.2355,8.2,1.5,ml,14,151.13,0.202,0.1061,nn,nn00833348,2022-02-09T21:48:23.019Z,"28 km SSW of Mina, Nevada",earthquake,,2.4,0.16,7,reviewed,nn,nn
2022-02-06T13:46:45.149Z,34.7585,-97.54383333,12.31,1.49,ml,56,65,0.1331738667,0.34,ok,ok2022covj,2022-02-07T17:22:48.818Z,"8 km SE of Erin Springs, Oklahoma",earthquake,,0.5,0.16,5,reviewed,ok,ok
2022-02-06T13:44:10.366Z,61.8785,-146.9023,32.4,1.6,ml,,,,0.8,ak,ak0221pevxft,2022-02-06T13:53:12.996Z,"14 km SSW of Nelchina, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-02-06T13:35:41.487Z,61.1588,-149.7436,40.9,1.9,ml,,,,0.6,ak,ak0221peu2ec,2022-02-06T13:46:43.056Z,"10 km SE of Anchorage, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-02-06T13:32:07.591Z,59.4375,-152.7038,92.4,1.7,ml,,,,0.31,ak,ak0221petcmv,2022-02-06T13:35:51.627Z,"45 km W of Nanwalek, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-02-06T13:23:38.033Z,31.68312594,-104.4181295,7.596923828000001,2.4,ml,21,50,0.07193568313,0.3,tx,tx2022couq,2022-02-09T20:11:23.556Z,"54 km S of Whites City, New Mexico",earthquake,1.3057950469999997,1.195133416,0.1,10,reviewed,tx,tx
2022-02-06T13:19:38.490Z,34.74783333,-97.5515,11.47,1.37,ml,42,67,0.1430719244,0.28,ok,ok2022coum,2022-02-07T17:08:25.452Z,"8 km SE of Erin Springs, Oklahoma",earthquake,,0.5,0.16,4,reviewed,ok,ok
2022-02-06T13:19:28.270Z,36.6814995,-121.3393326,2.8,1.99,md,17,81,0.02654,0.17,nc,nc73689296,2022-02-06T15:23:10.887Z,"12km S of Tres Pinos, CA",earthquake,0.41,0.95,0.34,10,automatic,nc,nc
2022-02-06T13:19:06.670Z,36.69,-121.323,4.07,2.08,md,48,88,0.0257,0.11,nc,nc73689291,2022-02-08T03:43:16.880Z,"11km S of Tres Pinos, CA",earthquake,0.23,0.48,0.219,56,reviewed,nc,nc
2022-02-06T13:18:26.670Z,-29.048,-176.82,39.9,4.9,mb,,133,0.985,0.74,us,us7000gigq,2022-02-06T14:22:03.040Z,"Kermadec Islands region",earthquake,14.2,7.1,0.117,25,reviewed,us,us
2022-02-06T13:04:50.281Z,50.9929,-173.5556,13.43,2.5,ml,,305,1.275,0.46,us,us7000gijd,2022-02-06T22:07:01.040Z,"141 km SSE of Atka, Alaska",earthquake,7.9,17.6,0.128,8,reviewed,us,us
2022-02-06T12:38:14.390Z,59.2685,-154.6363,1.5,2.1,ml,,,,0.58,ak,ak0221pe97ub,2022-02-06T12:47:06.481Z,"20 km SSE of Kokhanok, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-02-06T12:34:41.670Z,44.5485,-115.253,13.29,1.82,ml,9,82,0.757,0.16,mb,mb80537789,2022-02-06T15:22:57.650Z,"44 km NW of Stanley, Idaho",earthquake,0.57,1.17,0.147,8,reviewed,mb,mb
2022-02-06T12:25:28.853Z,-29.6067,-176.5733,10,4.8,mb,,74,21.345,0.81,us,us7000gigi,2022-02-07T05:46:01.040Z,"Kermadec Islands region",earthquake,14.7,1.9,0.107,27,reviewed,us,us
2022-02-06T12:21:48.050Z,61.9051,-144.114,0,2,ml,,,,0.74,ak,ak0221pe5na0,2022-02-06T12:27:23.917Z,"46 km NNE of Chitina, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-02-06T12:10:39.830Z,19.2463340759277,-155.40299987793,32.1199989318848,2,md,48,131,,0.129999995,hv,hv72906062,2022-02-06T12:13:43.070Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.49,0.800000012,0.709999979,28,automatic,hv,hv
2022-02-06T12:07:52.901Z,40.5313,28.9725,11.38,4.1,mb,,56,1.223,0.56,us,us7000gig8,2022-02-06T12:25:45.040Z,"11 km SSW of Kocadere, Turkey",earthquake,2.2,6.4,0.184,8,reviewed,us,us
2022-02-06T12:07:02.800Z,19.2041664123535,-155.390502929688,31.8500003814697,2.27999997,md,44,159,,0.119999997,hv,hv72906057,2022-02-06T12:10:09.030Z,"9 km E of Pāhala, Hawaii",earthquake,0.48,0.75,1.54999995,28,automatic,hv,hv
2022-02-06T11:58:58.230Z,19.1621,-67.8395,26,3.6,md,17,257,0.8449,0.45,pr,pr2022037000,2022-02-06T13:11:42.759Z,"87 km NE of Punta Cana, Dominican Republic",earthquake,2.26,32.659,0.17,9,reviewed,pr,pr
2022-02-06T11:39:59.324Z,54.5255,-156.9028,31.4,3.4,ml,,,,1.28,ak,ak0221pdo7r6,2022-02-06T21:53:50.501Z,"210 km SE of Perryville, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2022-02-06T11:36:19.330Z,18.2843,-68.2823,112,3.79,md,16,336,0.8094,0.47,pr,pr2022037001,2022-02-07T05:22:52.040Z,"35 km SSE of Punta Cana, Dominican Republic",earthquake,5.32,3.37,0.09,10,reviewed,pr,pr
2022-02-06T11:25:54.576Z,59.3858,-152.8535,59.1,1.6,ml,,,,0.78,ak,ak0221pdl31d,2022-02-06T11:29:07.611Z,"53 km W of Nanwalek, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-02-06T11:13:59.410Z,36.6343333,-121.244,4.24,1.1,md,19,156,0.06149,0.05,nc,nc73689256,2022-02-08T20:22:20.117Z,"14km NW of Pinnacles, CA",earthquake,0.39,1.08,0.242,15,reviewed,nc,nc
2022-02-06T10:57:43.200Z,17.9826666666667,-66.8118333333333,16.12,2.16,md,13,192,,0.06,pr,pr71333188,2022-02-06T11:55:12.190Z,"1 km SSE of Indios, Puerto Rico",earthquake,0.38,0.43,0.0510149740876473,11,reviewed,pr,pr
2022-02-06T10:55:55.130Z,33.1913333,-115.577,3.64,1.21,ml,17,103,0.03523,0.16,ci,ci40178272,2022-02-07T22:45:58.627Z,"8km SW of Niland, CA",earthquake,0.3,0.22,0.2,20,reviewed,ci,ci
2022-02-06T10:55:32.090Z,19.2503337860107,-155.404006958008,32.060001373291,1.99000001,md,41,129,,0.119999997,hv,hv72905987,2022-02-06T10:58:43.130Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.53,0.879999995,0.860000014,20,automatic,hv,hv
2022-02-06T10:46:00.170Z,19.2518333333333,-155.399166666667,32.76,3.07,ml,56,130,,0.14,hv,hv72905977,2022-02-07T21:32:13.230Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.41,0.46,0.15313319136111,37,reviewed,hv,hv
2022-02-06T10:40:12.778Z,36.9241,71.4668,103.27,4.4,mb,,91,0.74,0.64,us,us7000gifv,2022-02-06T11:03:38.040Z,"Afghanistan-Tajikistan-Pakistan region",earthquake,6.8,6.5,0.095,32,reviewed,us,us
2022-02-06T10:31:07.047Z,62.8475,-149.5621,53.5,2.1,ml,,,,0.63,ak,ak0221pd0u26,2022-02-06T11:29:07.466Z,"52 km NNE of Chase, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-02-06T10:30:07.645Z,38.5323,-119.395,4.2,1.2,ml,11,92.62,0.044,0.2148,nn,nn00833346,2022-02-08T00:48:42.539Z,"7 km ENE of Walker, California",earthquake,,2.6,0.24,5,reviewed,nn,nn
2022-02-06T10:24:46.780Z,35.0411667,-119.087,1.26,1.32,ml,31,69,0.01759,0.25,ci,ci40178264,2022-02-07T22:41:21.463Z,"18km NW of Grapevine, CA",earthquake,0.31,0.86,0.116,18,reviewed,ci,ci
2022-02-06T10:22:00.320Z,19.1919994354248,-155.476837158203,30.4799995422363,2.23,ml,43,85,,0.129999995,hv,hv72905942,2022-02-06T10:47:10.040Z,"1 km S of Pāhala, Hawaii",earthquake,0.42,0.670000017,0.41,4,automatic,hv,hv
2022-02-06T10:21:36.270Z,17.912,-66.9545,9.72,2.21,md,11,243,,0.12,pr,pr71333183,2022-02-06T14:16:28.010Z,"8 km SW of Guánica, Puerto Rico",earthquake,0.75,0.9,0.00672903842085049,4,reviewed,pr,pr
2022-02-06T10:21:28.870Z,19.2409992218018,-155.425003051758,10.9200000762939,1.93,ml,9,193,,0.119999997,hv,hv72905937,2022-02-06T10:26:58.590Z,"7 km NE of Pāhala, Hawaii",earthquake,3.28,2.24000001,4.22,6,automatic,hv,hv
2022-02-06T10:19:50.420Z,19.2016658782959,-155.417495727539,33.4599990844727,2.00999999,md,37,157,,0.119999997,hv,hv72905932,2022-02-06T10:23:03.680Z,"6 km E of Pāhala, Hawaii",earthquake,0.64,0.699999988,0.870000005,6,automatic,hv,hv
2022-02-06T10:13:52.915Z,38.1685,-117.8672,7,1.6,ml,11,111.92,0.079,0.0959,nn,nn00833343,2022-02-08T00:26:55.563Z,"32 km SE of Mina, Nevada",earthquake,,2.2,0.14,5,reviewed,nn,nn
2022-02-06T10:13:07.700Z,19.2228336334229,-155.41633605957,34.7599983215332,2.05999994,md,44,137,,0.119999997,hv,hv72905922,2022-02-06T10:16:26.760Z,"6 km ENE of Pāhala, Hawaii",earthquake,0.52,0.699999988,0.620000005,15,automatic,hv,hv
2022-02-06T10:12:57.360Z,17.9541666666667,-66.9791666666667,10.55,2.25,md,8,207,,0.06,pr,pr71333178,2022-02-06T12:06:31.730Z,"7 km ESE of La Parguera, Puerto Rico",earthquake,0.51,0.7,0.0437437029281442,5,reviewed,pr,pr
2022-02-06T10:00:26.660Z,19.1790008544922,-155.486328125,34.4300003051758,2.17,ml,49,79,,0.129999995,hv,hv72905907,2022-02-06T10:24:14.993Z,"2 km SSW of Pāhala, Hawaii",earthquake,0.52,0.75,4.6,6,automatic,hv,hv
2022-02-06T09:52:39.080Z,17.8873333333333,-66.866,13.02,2.06,md,7,241,,0.07,pr,pr71333173,2022-02-06T11:48:54.560Z,"10 km SSE of Guánica, Puerto Rico",earthquake,0.92,0.56,0.24030065740881,7,reviewed,pr,pr
2022-02-06T09:51:17.878Z,60.5952,-143.2254,2,1.8,ml,,,,0.88,ak,ak0221pcjpm3,2022-02-06T09:54:57.613Z,"94 km S of McCarthy, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-02-06T09:43:34.540Z,37.3915,-113.8491667,9.69,1.01,md,6,123,0.07044,0.11,uu,uu60480632,2022-02-07T17:22:04.040Z,"15 km WNW of Veyo, Utah",earthquake,0.72,1.07,0.035,5,reviewed,uu,uu
2022-02-06T09:29:31.700Z,19.4841666666667,-155.652333333333,5,1.76,md,14,107,,0.12,hv,hv72905877,2022-02-09T19:29:48.330Z,"22 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.38,0.76,0.173783393396719,7,reviewed,hv,hv
2022-02-06T09:19:06.849Z,59.6629,-153.3961,107.2,1.5,ml,,,,0.52,ak,ak0221pcctuk,2022-02-06T09:25:44.605Z,"42 km ESE of Pedro Bay, Alaska",earthquake,,1.1,,,automatic,ak,ak
2022-02-06T09:11:46.900Z,18.5633333333333,-66.6955,15.72,2.87,md,11,257,,0.14,pr,pr71333168,2022-02-06T11:13:08.020Z,"10 km NNE of Arecibo, Puerto Rico",earthquake,0.63,0.81,0.137767889451113,5,reviewed,pr,pr
2022-02-06T09:06:07.047Z,38.145,-117.9631,10.2,1.1,ml,11,129.41,0.007,0.0906,nn,nn00833340,2022-02-09T20:43:02.952Z,"30 km SSE of Mina, Nevada",earthquake,,1.4,0.42,5,reviewed,nn,nn
2022-02-06T09:03:50.850Z,46.24733333333333,-122.63983333333333,14.12,1.04,ml,24,108,0.2066,0.13,uw,uw61815186,2022-02-06T23:40:38.140Z,"20 km E of Castle Rock, Washington",earthquake,0.47,1.33,0.16318334068632978,11,reviewed,uw,uw
2022-02-06T08:59:54.882Z,38.1738,-117.8143,6.4,1.3,ml,10,116.09,0.12,0.1078,nn,nn00833339,2022-02-09T20:43:02.003Z,"35 km SE of Mina, Nevada",earthquake,,6,0.59,4,reviewed,nn,nn
2022-02-06T08:51:03.800Z,38.0151667,-112.5143333,4.81,2.59,ml,24,81,0.3919,0.19,uu,uu60480627,2022-02-07T15:21:33.450Z,"22 km NNW of Panguitch, Utah",earthquake,0.45,0.83,0.226,16,reviewed,uu,uu
2022-02-06T08:47:47.960Z,36.1166667,-117.8488333,2.16,1.21,ml,24,62,0.004964,0.11,ci,ci40178256,2022-02-07T17:11:40.025Z,"12km NE of Coso Junction, CA",earthquake,0.16,0.11,0.141,8,reviewed,ci,ci
2022-02-06T08:23:40.158Z,38.1382,-117.9755,10.6,1.6,ml,12,88.89,0.013,0.1072,nn,nn00833336,2022-02-08T00:17:27.256Z,"30 km SSE of Mina, Nevada",earthquake,,1.2,0.3,6,reviewed,nn,nn
2022-02-06T08:21:23.740Z,51.2905,-174.5481,70.3,2.2,ml,,,,0.79,ak,ak0221pbrw6v,2022-02-06T21:45:08.771Z,"103 km SSW of Atka, Alaska",earthquake,,5.5,,,reviewed,ak,ak
2022-02-06T08:18:26.040Z,17.9118333333333,-66.953,10.24,2.1,md,5,255,,0.05,pr,pr71333163,2022-02-06T08:36:50.760Z,"8 km SW of Guánica, Puerto Rico",earthquake,0.65,1.02,0.107668986486416,5,reviewed,pr,pr
2022-02-06T08:11:22.020Z,38.1552,-117.9985,5.5,1.1,ml,10,139.8,0.035,0.1746,nn,nn00833335,2022-02-09T22:16:16.995Z,"27 km SSE of Mina, Nevada",earthquake,,1.5,0.5,4,reviewed,nn,nn
2022-02-06T08:08:42.700Z,35.6768333,-117.5336667,6.85,0.99,ml,16,149,0.1073,0.13,ci,ci40178240,2022-02-06T14:27:51.476Z,"14km ENE of Ridgecrest, CA",earthquake,0.29,0.85,0.076,11,reviewed,ci,ci
2022-02-06T08:06:00.125Z,38.1945,-117.8944,11.9,1.1,ml,10,143.13,0.071,0.1189,nn,nn00833333,2022-02-09T20:52:20.039Z,"28 km SE of Mina, Nevada",earthquake,,1.9,0.13,3,reviewed,nn,nn
2022-02-06T08:04:39.460Z,38.0211667,-112.5183333,8.8,1.81,ml,12,206,0.3874,0.15,uu,uu60480622,2022-02-07T17:16:53.710Z,"23 km NNW of Panguitch, Utah",earthquake,0.83,1.51,0.16,6,reviewed,uu,uu
2022-02-06T07:51:22.060Z,34.0191667,-117.1743333,6.35,1.24,ml,45,64,0.05394,0.14,ci,ci40178232,2022-02-07T22:35:46.210Z,"4km S of Redlands, CA",earthquake,0.17,0.43,0.144,26,reviewed,ci,ci
2022-02-06T07:47:56.550Z,18.2101666666667,-67.3458333333333,13.11,2.53,md,9,269,,0.26,pr,pr71333138,2022-02-06T08:24:00.220Z,"16 km SW of Stella, Puerto Rico",earthquake,1.34,1.17,0.0462192262989711,4,reviewed,pr,pr
2022-02-06T07:44:11.210Z,19.4871666666667,-155.647666666667,5.54,0.95,md,12,102,,0.14,hv,hv72905787,2022-02-09T19:36:30.630Z,"23 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.49,0.82,0.101741351880096,4,reviewed,hv,hv
2022-02-06T07:42:19.618Z,-31.5593,179.7461,413.48,4.5,mb,,90,3.05,0.57,us,us7000gif1,2022-02-06T08:07:32.040Z,"Kermadec Islands region",earthquake,13.8,7.2,0.112,23,reviewed,us,us
2022-02-06T07:30:05.380Z,38.017,-112.5165,3.29,2.96,ml,0,57,0.3898,0.15,uu,uu60480612,2022-02-08T17:55:26.605Z,"22 km NNW of Panguitch, Utah",earthquake,0.39,0.64,0.195,19,reviewed,uu,uu
2022-02-06T07:22:33.321Z,62.7433,-148.7115,57.6,5.2,ml,,,,0.91,ak,ak0221pb6nv5,2022-02-12T07:32:34.168Z,"73 km S of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2022-02-06T07:17:37.960Z,19.1776676177979,-155.475173950195,35.8199996948242,2.19000006,md,43,80,,0.119999997,hv,hv72905767,2022-02-06T07:20:56.820Z,"2 km S of Pāhala, Hawaii",earthquake,0.66,0.779999971,0.219999999,13,automatic,hv,hv
2022-02-06T07:13:18.677Z,10.5879,-73.198,73.99,5.1,mb,,47,1.159,1.09,us,us7000gie4,2022-02-07T00:46:25.463Z,"15 km NNE of Valledupar, Colombia",earthquake,7.1,6.8,0.027,437,reviewed,us,us
2022-02-06T07:12:13.810Z,17.91,-66.949,10.04,2.1,md,10,245,,0.2,pr,pr71333108,2022-02-06T07:43:48.370Z,"8 km SSW of Guánica, Puerto Rico",earthquake,0.93,1.07,0.0325319523294678,6,reviewed,pr,pr
2022-02-06T07:11:13.101Z,62.8006,-150.7143,82.3,1.5,ml,,,,0.76,ak,ak0221pb49du,2022-02-06T07:32:26.752Z,"34 km N of Petersville, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-02-06T07:02:40.010Z,17.9528333333333,-66.8295,10.58,2.16,md,15,195,,0.14,pr,pr71333103,2022-02-06T07:27:46.580Z,"4 km SSW of Indios, Puerto Rico",earthquake,0.41,0.47,0.110647239012142,10,reviewed,pr,pr
2022-02-06T06:57:19.973Z,61.3874,-147.3893,17.9,2.2,ml,,,,0.65,ak,ak0221pasp9b,2022-02-06T08:20:19.488Z,"48 km SSE of Glacier View, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-02-06T06:54:39.248Z,51.3187,-168.5691,39,2.7,ml,,,,0.57,ak,ak0221pas8ep,2022-02-06T21:35:27.549Z,"181 km S of Nikolski, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2022-02-06T06:42:51.750Z,37.0566667,-112.8628333,7.57,1.11,ml,5,158,0.05164,0.02,uu,uu60480597,2022-02-07T16:48:38.870Z,"10 km ENE of Hildale, Utah",earthquake,0.87,0.62,0.036,2,reviewed,uu,uu
2022-02-06T06:38:39.526Z,38.0492,-117.9163,0,1.3,ml,9,168.21,0.049,0.1878,nn,nn00833324,2022-02-09T20:49:13.989Z,"40 km NW of Silver Peak, Nevada",earthquake,,0,0.66,4,reviewed,nn,nn
2022-02-06T06:32:47.970Z,17.898,-66.9571666666667,9.19,2.07,md,12,255,,0.15,pr,pr71333158,2022-02-06T08:22:30.050Z,"9 km SSW of Guánica, Puerto Rico",earthquake,0.67,1.24,0.0686401898212414,6,reviewed,pr,pr
2022-02-06T06:32:24.360Z,17.934,-66.9506666666667,10.87,3.14,md,30,196,,0.25,pr,pr71333088,2022-02-06T07:02:04.250Z,"6 km SW of Guánica, Puerto Rico",earthquake,0.45,0.5,0.0868405614636489,2,reviewed,pr,pr
2022-02-06T06:28:50.290Z,17.9331666666667,-66.9623333333333,11.43,2.28,md,18,215,,0.28,pr,pr71333078,2022-02-06T07:37:00.400Z,"7 km SW of Guánica, Puerto Rico",earthquake,0.75,0.58,0.107885412823755,8,reviewed,pr,pr
2022-02-06T06:28:23.930Z,19.4701666666667,-155.596666666667,-1.54,1.88,md,14,60,,0.23,hv,hv72905722,2022-02-06T07:45:55.260Z,"28 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.49,0.33,0.031023159643275,6,reviewed,hv,hv
